name	cityid	lat	lon	google
Kajiki	1860750	31.73333	130.666672	https://www.google.co.jp/maps/@31.73333,130.666672,15z
Iwata	1861171	34.700001	137.850006	https://www.google.co.jp/maps/@34.700001,137.850006,15z
Iwai	1861223	36.049999	139.899994	https://www.google.co.jp/maps/@36.049999,139.899994,15z
Iwade	1861244	34.25	135.316666	https://www.google.co.jp/maps/@34.25,135.316666,15z
Ishiki	1861383	34.799999	137.016663	https://www.google.co.jp/maps/@34.799999,137.016663,15z
Ishige	1861406	36.116669	139.966675	https://www.google.co.jp/maps/@36.116669,139.966675,15z
Ishigaki	1861416	24.34478	124.157173	https://www.google.co.jp/maps/@24.34478,124.157173,15z
Ikeda	1861795	34.822079	135.429794	https://www.google.co.jp/maps/@34.822079,135.429794,15z
Ikeda	1861799	34.01667	133.800003	https://www.google.co.jp/maps/@34.01667,133.800003,15z
Ijuin	1861825	31.616671	130.399994	https://www.google.co.jp/maps/@31.616671,130.399994,15z
Iga	1861901	34.768551	136.130127	https://www.google.co.jp/maps/@34.768551,136.130127,15z
Ibaraki	1862033	34.81641	135.568283	https://www.google.co.jp/maps/@34.81641,135.568283,15z
Ibara	1862034	34.599998	133.466675	https://www.google.co.jp/maps/@34.599998,133.466675,15z
Hotaka	1862098	36.3396	137.882538	https://www.google.co.jp/maps/@36.3396,137.882538,15z
Hisai	1862389	34.666672	136.466675	https://www.google.co.jp/maps/@34.666672,136.466675,15z
Hirata	1862471	35.433331	132.816666	https://www.google.co.jp/maps/@35.433331,132.816666,15z
Hino	1862601	35	136.25	https://www.google.co.jp/maps/@35,136.25,15z
Hekinan	1862912	34.883331	136.983337	https://www.google.co.jp/maps/@34.883331,136.983337,15z
Hamanoichi	1863279	31.716669	130.733337	https://www.google.co.jp/maps/@31.716669,130.733337,15z
Hamakita	1863293	34.799999	137.783325	https://www.google.co.jp/maps/@34.799999,137.783325,15z
Haibara	1863398	34.533329	135.949997	https://www.google.co.jp/maps/@34.533329,135.949997,15z
Omihachiman	1863451	35.128609	136.097595	https://www.google.co.jp/maps/@35.128609,136.097595,15z
Gobo	1863614	33.883331	135.149994	https://www.google.co.jp/maps/@33.883331,135.149994,15z
Ginowan	1863627	26.26265	127.761467	https://www.google.co.jp/maps/@26.26265,127.761467,15z
Fukura	1863953	34.25	134.716675	https://www.google.co.jp/maps/@34.25,134.716675,15z
Fukumitsu	1863973	36.549999	136.866669	https://www.google.co.jp/maps/@36.549999,136.866669,15z
Fukuma	1863978	33.76667	130.466675	https://www.google.co.jp/maps/@33.76667,130.466675,15z
Fukui-shi	1863985	36.06443	136.222565	https://www.google.co.jp/maps/@36.06443,136.222565,15z
Fukue	1863997	32.688061	128.841934	https://www.google.co.jp/maps/@32.688061,128.841934,15z
Fukiage	1864025	36.099998	139.449997	https://www.google.co.jp/maps/@36.099998,139.449997,15z
Fujioka	1864098	36.25	139.649994	https://www.google.co.jp/maps/@36.25,139.649994,15z
Fuji	1864134	35.166672	138.683334	https://www.google.co.jp/maps/@35.166672,138.683334,15z
Fuchu	1864155	34.566669	133.233337	https://www.google.co.jp/maps/@34.566669,133.233337,15z
Chino	1864557	35.9944	138.154282	https://www.google.co.jp/maps/@35.9944,138.154282,15z
Amagi	1865375	33.416672	130.649994	https://www.google.co.jp/maps/@33.416672,130.649994,15z
Aioi-shi	1865661	34.803612	134.468063	https://www.google.co.jp/maps/@34.803612,134.468063,15z
Nagato	1899102	34.383331	131.199997	https://www.google.co.jp/maps/@34.383331,131.199997,15z
Wakayama-shi	1926004	34.226109	135.167496	https://www.google.co.jp/maps/@34.226109,135.167496,15z
Yanagawa	2110538	37.849998	140.600006	https://www.google.co.jp/maps/@37.849998,140.600006,15z
Tsukuba	2110683	36.200001	140.100006	https://www.google.co.jp/maps/@36.200001,140.100006,15z
Tomobe	2110743	36.349998	140.300003	https://www.google.co.jp/maps/@36.349998,140.300003,15z
Takahagi	2110893	36.716671	140.716675	https://www.google.co.jp/maps/@36.716671,140.716675,15z
Omiya	2111425	36.549999	140.416672	https://www.google.co.jp/maps/@36.549999,140.416672,15z
Omigawa	2111429	35.849998	140.616669	https://www.google.co.jp/maps/@35.849998,140.616669,15z
Okunoya	2111441	36.283329	140.416672	https://www.google.co.jp/maps/@36.283329,140.416672,15z
Ohara	2111495	35.25	140.383331	https://www.google.co.jp/maps/@35.25,140.383331,15z
Motomiya	2111824	37.51667	140.399994	https://www.google.co.jp/maps/@37.51667,140.399994,15z
Mizusawa	2111859	39.133331	141.133331	https://www.google.co.jp/maps/@39.133331,141.133331,15z
Matsushima	2111964	38.373569	141.06105	https://www.google.co.jp/maps/@38.373569,141.06105,15z
Makabe	2112019	36.26667	140.100006	https://www.google.co.jp/maps/@36.26667,140.100006,15z
Kuroiso	2112077	36.966671	140.050003	https://www.google.co.jp/maps/@36.966671,140.050003,15z
Kogota	2112182	38.549999	141.050003	https://www.google.co.jp/maps/@38.549999,141.050003,15z
Kitakami	2112227	39.283329	141.116669	https://www.google.co.jp/maps/@39.283329,141.116669,15z
Kawaguchi	2112297	35.099998	140.100006	https://www.google.co.jp/maps/@35.099998,140.100006,15z
Katsuura	2112309	35.133331	140.300003	https://www.google.co.jp/maps/@35.133331,140.300003,15z
Katori-shi	2112319	35.897671	140.499435	https://www.google.co.jp/maps/@35.897671,140.499435,15z
Karasuyama	2112354	36.650002	140.149994	https://www.google.co.jp/maps/@36.650002,140.149994,15z
Iwase	2112521	36.349998	140.100006	https://www.google.co.jp/maps/@36.349998,140.100006,15z
Ishikawa	2112583	37.150002	140.449997	https://www.google.co.jp/maps/@37.150002,140.449997,15z
Inawashiro	2112615	37.566669	140.116669	https://www.google.co.jp/maps/@37.566669,140.116669,15z
Hobara	2112692	37.816669	140.550003	https://www.google.co.jp/maps/@37.816669,140.550003,15z
Funehiki	2112903	37.433331	140.583328	https://www.google.co.jp/maps/@37.433331,140.583328,15z
Fujishiro	2112940	35.916672	140.116669	https://www.google.co.jp/maps/@35.916672,140.116669,15z
Edosaki	2112963	35.950001	140.316666	https://www.google.co.jp/maps/@35.950001,140.316666,15z
Akita	2113126	39.716671	140.116669	https://www.google.co.jp/maps/@39.716671,140.116669,15z
Shimo-furano	2128147	43.349998	142.383331	https://www.google.co.jp/maps/@43.349998,142.383331,15z
Kamiiso	2129766	41.816669	140.649994	https://www.google.co.jp/maps/@41.816669,140.649994,15z
Minokamo	6822217	35.481991	137.021667	https://www.google.co.jp/maps/@35.481991,137.021667,15z
Kamigyo-ku	8125829	35.029541	135.756653	https://www.google.co.jp/maps/@35.029541,135.756653,15z
Kasugabaru	1859895	33.533329	130.466675	https://www.google.co.jp/maps/@33.533329,130.466675,15z
Kami-kōjaku	1860521	33.828579	130.760193	https://www.google.co.jp/maps/@33.828579,130.760193,15z
Mayanoheta	1857441	34.549999	136.516663	https://www.google.co.jp/maps/@34.549999,136.516663,15z
Katase	1859842	35.31694	139.474442	https://www.google.co.jp/maps/@35.31694,139.474442,15z
Yabuhana	1848848	35.408329	139.467224	https://www.google.co.jp/maps/@35.408329,139.467224,15z
Shōwajima	6419432	35.571671	139.75	https://www.google.co.jp/maps/@35.571671,139.75,15z
Shiomidai	1851992	35.583328	139.533325	https://www.google.co.jp/maps/@35.583328,139.533325,15z
Okura	1907174	35.584721	139.470276	https://www.google.co.jp/maps/@35.584721,139.470276,15z
Horinouchi	1862143	35.683331	139.649994	https://www.google.co.jp/maps/@35.683331,139.649994,15z
Yokota	1848305	35.75	139.383331	https://www.google.co.jp/maps/@35.75,139.383331,15z
Futto	2112874	35.966671	140.366669	https://www.google.co.jp/maps/@35.966671,140.366669,15z
Shimo-masukawa	2128131	41.816669	140.850006	https://www.google.co.jp/maps/@41.816669,140.850006,15z
Bannaguro	2130574	43.16861	141.321106	https://www.google.co.jp/maps/@43.16861,141.321106,15z
Tomioka	2127712	43.48333	142.183334	https://www.google.co.jp/maps/@43.48333,142.183334,15z
Nakaizumi	1855939	34.700001	137.850006	https://www.google.co.jp/maps/@34.700001,137.850006,15z
Rokujizō	1853398	34.933331	135.800003	https://www.google.co.jp/maps/@34.933331,135.800003,15z
Ashiharachō	1865006	34.666672	135.5	https://www.google.co.jp/maps/@34.666672,135.5,15z
Nihon’ōdōri	1855444	35.450001	139.649994	https://www.google.co.jp/maps/@35.450001,139.649994,15z
Bentenchō	1864771	34.683331	135.183334	https://www.google.co.jp/maps/@34.683331,135.183334,15z
Setagaya	1852676	35.633331	139.649994	https://www.google.co.jp/maps/@35.633331,139.649994,15z
Tenjinchō	1850418	33.583328	130.399994	https://www.google.co.jp/maps/@33.583328,130.399994,15z
Aoichō	1865264	35.166672	136.916672	https://www.google.co.jp/maps/@35.166672,136.916672,15z
Okinawa-ken	1854345	25.772249	126.668709	https://www.google.co.jp/maps/@25.772249,126.668709,15z
Niigata-shi	1855431	37.902222	139.023605	https://www.google.co.jp/maps/@37.902222,139.023605,15z
Nagano-shi	1856215	36.65139	138.181107	https://www.google.co.jp/maps/@36.65139,138.181107,15z
Nishigochō	1855309	36.650002	138.183334	https://www.google.co.jp/maps/@36.650002,138.183334,15z
Kyoto	1857910	35.021069	135.753845	https://www.google.co.jp/maps/@35.021069,135.753845,15z
Uwamachi	2110617	37.75	140.466675	https://www.google.co.jp/maps/@37.75,140.466675,15z
Ohtemachi	1853620	36.067348	136.220169	https://www.google.co.jp/maps/@36.067348,136.220169,15z
Harigayachō	1863140	35.866669	139.633331	https://www.google.co.jp/maps/@35.866669,139.633331,15z
Tokushima-shi	1850158	34.06583	134.559433	https://www.google.co.jp/maps/@34.06583,134.559433,15z
Mandaimachi	1857689	34.066669	134.566666	https://www.google.co.jp/maps/@34.066669,134.566666,15z
Toyohira	2127660	43.049999	141.366669	https://www.google.co.jp/maps/@43.049999,141.366669,15z
Sakurakabu	1853058	35.450001	139.466675	https://www.google.co.jp/maps/@35.450001,139.466675,15z
Kakogawa	1860704	34.76667	134.850006	https://www.google.co.jp/maps/@34.76667,134.850006,15z
Uchimaru	2110657	39.700001	141.149994	https://www.google.co.jp/maps/@39.700001,141.149994,15z
Kasuga	1859900	33.033329	130.050003	https://www.google.co.jp/maps/@33.033329,130.050003,15z
Toyohashi	1849846	34.76667	137.383331	https://www.google.co.jp/maps/@34.76667,137.383331,15z
Yasu	1848489	35.068008	136.02327	https://www.google.co.jp/maps/@35.068008,136.02327,15z
Ōgimachiya	1854642	35.833328	139.399994	https://www.google.co.jp/maps/@35.833328,139.399994,15z
Fusa	2112892	35.849998	140.133331	https://www.google.co.jp/maps/@35.849998,140.133331,15z
Sendai-shi	2111149	38.26889	140.871933	https://www.google.co.jp/maps/@38.26889,140.871933,15z
Shimizu-kōji	2111106	38.25	140.883331	https://www.google.co.jp/maps/@38.25,140.883331,15z
Yokkaichi	1848373	34.966671	136.616669	https://www.google.co.jp/maps/@34.966671,136.616669,15z
Tenjimmae	1850420	34.333328	134.050003	https://www.google.co.jp/maps/@34.333328,134.050003,15z
Hakodate	2130188	41.775829	140.736664	https://www.google.co.jp/maps/@41.775829,140.736664,15z
Seki	1852795	34.849998	136.399994	https://www.google.co.jp/maps/@34.849998,136.399994,15z
Kochi-shi	1859146	33.559719	133.531113	https://www.google.co.jp/maps/@33.559719,133.531113,15z
Bakurochō	1864821	36.566669	136.649994	https://www.google.co.jp/maps/@36.566669,136.649994,15z
Kamearimachi	1860649	35.75	139.850006	https://www.google.co.jp/maps/@35.75,139.850006,15z
Ueda	1849429	36.400002	138.266663	https://www.google.co.jp/maps/@36.400002,138.266663,15z
Toba	1850345	34.48333	136.850006	https://www.google.co.jp/maps/@34.48333,136.850006,15z
Komatsu	1858910	36.40263	136.450882	https://www.google.co.jp/maps/@36.40263,136.450882,15z
Yatsushiro	1848445	32.5	130.600006	https://www.google.co.jp/maps/@32.5,130.600006,15z
Yuasa	1848131	34.033329	135.183334	https://www.google.co.jp/maps/@34.033329,135.183334,15z
Nishihara	1855342	26.18417	127.755829	https://www.google.co.jp/maps/@26.18417,127.755829,15z
Shimonita	1852237	36.216671	138.783325	https://www.google.co.jp/maps/@36.216671,138.783325,15z
Yamakita	1848667	35.35667	139.073334	https://www.google.co.jp/maps/@35.35667,139.073334,15z
Date	2130421	42.46806	140.868057	https://www.google.co.jp/maps/@42.46806,140.868057,15z
Mannen	1926102	33.707279	132.792694	https://www.google.co.jp/maps/@33.707279,132.792694,15z
Yamada	2110560	39.466671	141.949997	https://www.google.co.jp/maps/@39.466671,141.949997,15z
Hōryūji	1862136	34.616669	135.733337	https://www.google.co.jp/maps/@34.616669,135.733337,15z
Taketomi	1850822	24.330669	124.08506	https://www.google.co.jp/maps/@24.330669,124.08506,15z
Shimoda	1852357	34.666672	138.949997	https://www.google.co.jp/maps/@34.666672,138.949997,15z
Miyako	2111884	39.636669	141.952499	https://www.google.co.jp/maps/@39.636669,141.952499,15z
Wakasa	1848949	35.333328	134.399994	https://www.google.co.jp/maps/@35.333328,134.399994,15z
Hōjō	1862291	34.98333	139.866669	https://www.google.co.jp/maps/@34.98333,139.866669,15z
Tsutsui	1926024	33.788849	132.705017	https://www.google.co.jp/maps/@33.788849,132.705017,15z
Isomura	2112562	35.083328	140.100006	https://www.google.co.jp/maps/@35.083328,140.100006,15z
Nikko	1855395	36.75	139.616669	https://www.google.co.jp/maps/@36.75,139.616669,15z
Takata	1850943	35.433331	136.233337	https://www.google.co.jp/maps/@35.433331,136.233337,15z
Yatsuzawa	1848440	35.616669	139.116669	https://www.google.co.jp/maps/@35.616669,139.116669,15z
Motomachi	1856521	33.73333	135.366669	https://www.google.co.jp/maps/@33.73333,135.366669,15z
Takasago	1851009	34.75	134.800003	https://www.google.co.jp/maps/@34.75,134.800003,15z
Hamada	1863310	34.883331	132.083328	https://www.google.co.jp/maps/@34.883331,132.083328,15z
Mita	1856950	35.650002	139.733337	https://www.google.co.jp/maps/@35.650002,139.733337,15z
Marugame	1857665	34.283329	133.783325	https://www.google.co.jp/maps/@34.283329,133.783325,15z
Numata	1854905	36.633331	139.050003	https://www.google.co.jp/maps/@36.633331,139.050003,15z
Asahi	6416230	34.06432	133.000488	https://www.google.co.jp/maps/@34.06432,133.000488,15z
Miyamaechō	1856764	36.316669	139.199997	https://www.google.co.jp/maps/@36.316669,139.199997,15z
Fukagawa	2130332	43.708061	142.039169	https://www.google.co.jp/maps/@43.708061,142.039169,15z
Nagaoka	1856199	37.450001	138.850006	https://www.google.co.jp/maps/@37.450001,138.850006,15z
Oshi	1853807	36.133331	139.449997	https://www.google.co.jp/maps/@36.133331,139.449997,15z
Akkeshi	2130677	43.035561	144.852493	https://www.google.co.jp/maps/@43.035561,144.852493,15z
Chizu	1864523	35.26667	134.233337	https://www.google.co.jp/maps/@35.26667,134.233337,15z
Sagae	2111248	38.372501	140.272507	https://www.google.co.jp/maps/@38.372501,140.272507,15z
Takaharu	1851141	31.91667	131.016663	https://www.google.co.jp/maps/@31.91667,131.016663,15z
Yabutani	1848841	34.799999	134.466675	https://www.google.co.jp/maps/@34.799999,134.466675,15z
Yusuhara	1848028	33.383331	132.916672	https://www.google.co.jp/maps/@33.383331,132.916672,15z
Kōtari	1858681	34.916672	135.699997	https://www.google.co.jp/maps/@34.916672,135.699997,15z
Hokota	2112688	36.150002	140.516663	https://www.google.co.jp/maps/@36.150002,140.516663,15z
Takado	2110901	36.716671	140.716675	https://www.google.co.jp/maps/@36.716671,140.716675,15z
Hakui	1863341	36.883331	136.783325	https://www.google.co.jp/maps/@36.883331,136.783325,15z
Karumai	2129646	40.321388	141.458328	https://www.google.co.jp/maps/@40.321388,141.458328,15z
Kashiwara	1859913	34.450001	135.766663	https://www.google.co.jp/maps/@34.450001,135.766663,15z
Izuhara	1861116	34.201389	129.287216	https://www.google.co.jp/maps/@34.201389,129.287216,15z
Todaka	1850302	31.6	131.366669	https://www.google.co.jp/maps/@31.6,131.366669,15z
Nemuro	2128975	43.323608	145.574997	https://www.google.co.jp/maps/@43.323608,145.574997,15z
Gojōnome	2112860	39.933331	140.116669	https://www.google.co.jp/maps/@39.933331,140.116669,15z
Soeda	1851617	33.566669	130.866669	https://www.google.co.jp/maps/@33.566669,130.866669,15z
Piuka	2128490	44.475281	142.343063	https://www.google.co.jp/maps/@44.475281,142.343063,15z
Shiogama	2111049	38.316669	141.033325	https://www.google.co.jp/maps/@38.316669,141.033325,15z
Moseushi	2129132	43.687778	141.959167	https://www.google.co.jp/maps/@43.687778,141.959167,15z
Biei	2130531	43.584438	142.459717	https://www.google.co.jp/maps/@43.584438,142.459717,15z
Bekkai	2130567	43.375832	145.286667	https://www.google.co.jp/maps/@43.375832,145.286667,15z
Chōnan	2113001	35.400002	140.233337	https://www.google.co.jp/maps/@35.400002,140.233337,15z
Namie	2111704	37.48333	141	https://www.google.co.jp/maps/@37.48333,141,15z
Fukaya	1864031	36.200001	139.283325	https://www.google.co.jp/maps/@36.200001,139.283325,15z
Wajima	1848976	37.400002	136.899994	https://www.google.co.jp/maps/@37.400002,136.899994,15z
Zamami	1848002	26.224171	127.301109	https://www.google.co.jp/maps/@26.224171,127.301109,15z
Kanonji	1860122	34.116669	133.649994	https://www.google.co.jp/maps/@34.116669,133.649994,15z
Sunagawa	2127955	43.486389	141.905563	https://www.google.co.jp/maps/@43.486389,141.905563,15z
Taga	1851279	35.226341	136.286255	https://www.google.co.jp/maps/@35.226341,136.286255,15z
Hirokawa	1862444	33.116669	130.966675	https://www.google.co.jp/maps/@33.116669,130.966675,15z
Yuni	2127398	43.007221	141.784439	https://www.google.co.jp/maps/@43.007221,141.784439,15z
Kawatana	1859619	33.066669	129.866669	https://www.google.co.jp/maps/@33.066669,129.866669,15z
Hioki	1862569	31.58333	130.350006	https://www.google.co.jp/maps/@31.58333,130.350006,15z
Urahoro	2127588	42.80611	143.654724	https://www.google.co.jp/maps/@42.80611,143.654724,15z
Tōji	1850233	32.400002	130.833328	https://www.google.co.jp/maps/@32.400002,130.833328,15z
Oda	1854774	35.183331	132.5	https://www.google.co.jp/maps/@35.183331,132.5,15z
Takanabe	1851068	32.133331	131.5	https://www.google.co.jp/maps/@32.133331,131.5,15z
Murotsu	1856386	33.283329	134.149994	https://www.google.co.jp/maps/@33.283329,134.149994,15z
Yabu	1848852	35.383331	134.816666	https://www.google.co.jp/maps/@35.383331,134.816666,15z
Kōchi	1859143	34.700001	138.933334	https://www.google.co.jp/maps/@34.700001,138.933334,15z
Ito	1861290	34.966671	139.083328	https://www.google.co.jp/maps/@34.966671,139.083328,15z
Yamanobe	2114134	38.291111	140.266663	https://www.google.co.jp/maps/@38.291111,140.266663,15z
Sukumo	1851462	32.933331	132.733337	https://www.google.co.jp/maps/@32.933331,132.733337,15z
Tōkaichi	1850223	34.799999	132.850006	https://www.google.co.jp/maps/@34.799999,132.850006,15z
Kamigōri	1860588	34.866669	134.366669	https://www.google.co.jp/maps/@34.866669,134.366669,15z
Itayanagi	2129884	40.690281	140.45694	https://www.google.co.jp/maps/@40.690281,140.45694,15z
Yoshida	1848210	37.683331	138.883331	https://www.google.co.jp/maps/@37.683331,138.883331,15z
Yatsuo	1848447	36.566669	137.133331	https://www.google.co.jp/maps/@36.566669,137.133331,15z
Yamasaki	1848633	35	134.550003	https://www.google.co.jp/maps/@35,134.550003,15z
Ueno	1849414	34.75	136.133331	https://www.google.co.jp/maps/@34.75,136.133331,15z
Tsuma	1849647	32.099998	131.399994	https://www.google.co.jp/maps/@32.099998,131.399994,15z
Toyota-shi	1849809	35.141178	137.301498	https://www.google.co.jp/maps/@35.141178,137.301498,15z
Tochio	1850307	37.466671	139	https://www.google.co.jp/maps/@37.466671,139,15z
Tanabe	1850707	34.816669	135.766663	https://www.google.co.jp/maps/@34.816669,135.766663,15z
Suibara	1851494	37.833328	139.233337	https://www.google.co.jp/maps/@37.833328,139.233337,15z
Shirone	1851813	37.76667	139.016663	https://www.google.co.jp/maps/@37.76667,139.016663,15z
Shimminatocho	1852383	34.183331	135.199997	https://www.google.co.jp/maps/@34.183331,135.199997,15z
Shimminato	1852385	36.783329	137.066666	https://www.google.co.jp/maps/@36.783329,137.066666,15z
Sagara	1853280	34.683331	138.199997	https://www.google.co.jp/maps/@34.683331,138.199997,15z
Ryuo	1853354	35.650002	138.5	https://www.google.co.jp/maps/@35.650002,138.5,15z
Ryotsu	1853371	38.083328	138.433334	https://www.google.co.jp/maps/@38.083328,138.433334,15z
Niitsu	1855410	37.799999	139.116669	https://www.google.co.jp/maps/@37.799999,139.116669,15z
Naze	1855540	28.366671	129.483337	https://www.google.co.jp/maps/@28.366671,129.483337,15z
Namerikawa	1855694	36.76667	137.333328	https://www.google.co.jp/maps/@36.76667,137.333328,15z
Muroto	1856392	33.283329	134.149994	https://www.google.co.jp/maps/@33.283329,134.149994,15z
Muramatsu	1856426	37.683331	139.183334	https://www.google.co.jp/maps/@37.683331,139.183334,15z
Minakuchi	1857209	34.966671	136.166672	https://www.google.co.jp/maps/@34.966671,136.166672,15z
Mikuni	1857260	36.21706	136.151855	https://www.google.co.jp/maps/@36.21706,136.151855,15z
Matsubase	1857560	32.650002	130.666672	https://www.google.co.jp/maps/@32.650002,130.666672,15z
Maki	1857751	37.75	138.883331	https://www.google.co.jp/maps/@37.75,138.883331,15z
Kosugi	1858695	36.716671	137.100006	https://www.google.co.jp/maps/@36.716671,137.100006,15z
Kaseda	1859964	31.41667	130.316666	https://www.google.co.jp/maps/@31.41667,130.316666,15z
Kannabe	1860176	34.533329	133.383331	https://www.google.co.jp/maps/@34.533329,133.383331,15z
Itoman	1861280	26.12472	127.669441	https://www.google.co.jp/maps/@26.12472,127.669441,15z
Itoigawa	1861285	37.033329	137.850006	https://www.google.co.jp/maps/@37.033329,137.850006,15z
Ishikawa	1861393	26.42333	127.821388	https://www.google.co.jp/maps/@26.42333,127.821388,15z
Innoshima	1861586	34.283329	133.183334	https://www.google.co.jp/maps/@34.283329,133.183334,15z
Imaichi	1861699	36.716671	139.683334	https://www.google.co.jp/maps/@36.716671,139.683334,15z
Arai	1865207	37.01667	138.25	https://www.google.co.jp/maps/@37.01667,138.25,15z
Masaki-cho	1926101	33.787571	132.711243	https://www.google.co.jp/maps/@33.787571,132.711243,15z
Kawanoe	1926116	34.01667	133.566666	https://www.google.co.jp/maps/@34.01667,133.566666,15z
Hojo	1926142	33.976608	132.777664	https://www.google.co.jp/maps/@33.976608,132.777664,15z
Yamoto	2110541	38.42738	141.214874	https://www.google.co.jp/maps/@38.42738,141.214874,15z
Omagari	2111435	39.450001	140.483337	https://www.google.co.jp/maps/@39.450001,140.483337,15z
Oami	2111568	35.51667	140.316666	https://www.google.co.jp/maps/@35.51667,140.316666,15z
Naruto	2111677	35.599998	140.416672	https://www.google.co.jp/maps/@35.599998,140.416672,15z
Furukawa	2112899	38.571671	140.955566	https://www.google.co.jp/maps/@38.571671,140.955566,15z
Akita Shi	2113719	39.71806	140.103333	https://www.google.co.jp/maps/@39.71806,140.103333,15z
Takanosu	2127910	40.221939	140.369446	https://www.google.co.jp/maps/@40.221939,140.369446,15z
Makubetsu	2129324	45.371391	141.821106	https://www.google.co.jp/maps/@45.371391,141.821106,15z
Joetsu	6825489	37.148281	138.23642	https://www.google.co.jp/maps/@37.148281,138.23642,15z
Kunisaki-shi	7279571	33.56543	131.731567	https://www.google.co.jp/maps/@33.56543,131.731567,15z
Fujikawaguchiko	7281819	35.48933	138.688324	https://www.google.co.jp/maps/@35.48933,138.688324,15z
Kyōto-shi	1857906	35.107368	135.724014	https://www.google.co.jp/maps/@35.107368,135.724014,15z
Buzen-shi	1864660	33.567429	131.085785	https://www.google.co.jp/maps/@33.567429,131.085785,15z
Akita-ken	2113124	39.75251	140.40538	https://www.google.co.jp/maps/@39.75251,140.40538,15z
Aomori-ken	2130656	40.7831	140.828278	https://www.google.co.jp/maps/@40.7831,140.828278,15z
Kamikitakōzan	2129752	40.736111	140.956116	https://www.google.co.jp/maps/@40.736111,140.956116,15z
Gifu-ken	1863640	35.78091	137.053986	https://www.google.co.jp/maps/@35.78091,137.053986,15z
Sekimachi	1852775	35.48333	136.916672	https://www.google.co.jp/maps/@35.48333,136.916672,15z
Gunma-ken	1863501	36.507469	138.982346	https://www.google.co.jp/maps/@36.507469,138.982346,15z
Komagata	1858937	36.349998	139.133331	https://www.google.co.jp/maps/@36.349998,139.133331,15z
Hiroshima-ken	1862413	34.606731	132.785431	https://www.google.co.jp/maps/@34.606731,132.785431,15z
Higashi-Hiroshima	6822110	34.434841	132.740616	https://www.google.co.jp/maps/@34.434841,132.740616,15z
Fukui-ken	1863983	35.850101	136.225174	https://www.google.co.jp/maps/@35.850101,136.225174,15z
Yoshie	1848200	35.987041	136.172287	https://www.google.co.jp/maps/@35.987041,136.172287,15z
Fukuoka-ken	1863958	33.52813	130.664719	https://www.google.co.jp/maps/@33.52813,130.664719,15z
Sasaguri	1852915	33.616669	130.533325	https://www.google.co.jp/maps/@33.616669,130.533325,15z
Ishioka	2112571	36.183331	140.266663	https://www.google.co.jp/maps/@36.183331,140.266663,15z
Iwate-ken	2112518	39.596008	141.359711	https://www.google.co.jp/maps/@39.596008,141.359711,15z
Ōhasama	2111488	39.466671	141.283325	https://www.google.co.jp/maps/@39.466671,141.283325,15z
Kagawa-ken	1860834	34.247169	133.994705	https://www.google.co.jp/maps/@34.247169,133.994705,15z
Kagoshima-ken	1860825	31.032249	130.432922	https://www.google.co.jp/maps/@31.032249,130.432922,15z
Sesekushi	1852685	31.41667	130.516663	https://www.google.co.jp/maps/@31.41667,130.516663,15z
Kanagawa-ken	1860291	35.417461	139.338852	https://www.google.co.jp/maps/@35.417461,139.338852,15z
Shimbashichō	1852427	35.433331	139.516663	https://www.google.co.jp/maps/@35.433331,139.516663,15z
Kyōto-fu	1857907	35.254318	135.441177	https://www.google.co.jp/maps/@35.254318,135.441177,15z
Shimoku	1852272	35.099998	135.600006	https://www.google.co.jp/maps/@35.099998,135.600006,15z
Kōchi-ken	1859133	33.428009	133.364014	https://www.google.co.jp/maps/@33.428009,133.364014,15z
Usa	1849168	33.450001	133.449997	https://www.google.co.jp/maps/@33.450001,133.449997,15z
Mie-ken	1857352	34.521229	136.382965	https://www.google.co.jp/maps/@34.521229,136.382965,15z
Tsu-shi	1849796	34.730282	136.508606	https://www.google.co.jp/maps/@34.730282,136.508606,15z
Miyagi-ken	2111888	38.449379	140.926239	https://www.google.co.jp/maps/@38.449379,140.926239,15z
Rifu	2111277	38.323608	140.974442	https://www.google.co.jp/maps/@38.323608,140.974442,15z
Miyazaki-ken	1856710	32.198071	131.297623	https://www.google.co.jp/maps/@32.198071,131.297623,15z
Sammyō	1853024	32	131.350006	https://www.google.co.jp/maps/@32,131.350006,15z
Nagano-ken	1856210	36.13464	138.040771	https://www.google.co.jp/maps/@36.13464,138.040771,15z
Suguri	1851497	36.26667	138.149994	https://www.google.co.jp/maps/@36.26667,138.149994,15z
Nagasaki-ken	1856156	33.23344	129.611084	https://www.google.co.jp/maps/@33.23344,129.611084,15z
Motogoe	1856531	32.966671	129.800003	https://www.google.co.jp/maps/@32.966671,129.800003,15z
Nara-ken	1855608	34.685249	135.832886	https://www.google.co.jp/maps/@34.685249,135.832886,15z
Hashio	1863077	34.566669	135.75	https://www.google.co.jp/maps/@34.566669,135.75,15z
Niigata-ken	1855429	37.52343	138.91748	https://www.google.co.jp/maps/@37.52343,138.91748,15z
Jizōdō	1861006	37.616669	138.850006	https://www.google.co.jp/maps/@37.616669,138.850006,15z
Okayama-ken	1854381	34.902039	133.810181	https://www.google.co.jp/maps/@34.902039,133.810181,15z
Itakura	1861314	34.666672	133.833328	https://www.google.co.jp/maps/@34.666672,133.833328,15z
Saga-ken	1853299	33.28904	130.114914	https://www.google.co.jp/maps/@33.28904,130.114914,15z
